"id"	"name"	"level"	"grade"	"mates"	"shield"	"slow"	"stun"	"mshield"	"docking"	"regen"	"damageb"	"speedb"	"sky"	"blink"	"boss"	"ignore"	"single"	"last"	"life"	"rangenlpd"	"rangetlpd"	"sstun"	"rangellpd"	"armorbreak"	"udelete"	"berserk"	"splash"	"bombup"	"재료"	"최하위합"	"깊이"
"286"	"금 5,000"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"287"	"랜덤전용유닛 1기"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"301"	"금 30,000"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"304"	"태양신의 흔적"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"307"	"우타의 헤드셋"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"322"	"슈스이"	"14"	"기타"	""	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"325"	"불사조의 깃털"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"332"	"특성포인트 x 4"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"361"	"그린블러드"	"14"	"기타"	""	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"224"	"페루"	"15"	"특수함"	""	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"225"	"오타마"	"15"	"특수함"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"226"	"모건"	"15"	"특수함"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"227"	"아이스버그"	"15"	"특수함"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"228"	"블고리"	"15"	"특수함"	""	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"271"	"베티"	"15"	"특수함"	""	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"360"	"폭시"	"15"	"특수함"	""	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"230"	"나루토 선인모드"	"16"	"랜덤전용"	""	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"231"	"요츠바"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"232"	"센토 이스즈"	"16"	"랜덤전용"	""	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"235"	"메구밍"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"238"	"카미조 토우마"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"239"	"하네카와 츠바사"	"16"	"랜덤전용"	""	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"240"	"야가미 라이토"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"241"	"페이몬"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"242"	"엘리자베스"	"16"	"랜덤전용"	""	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"243"	"이사야마 요미"	"16"	"랜덤전용"	""	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	""	"0"	"0"
"244"	"k'"	"16"	"랜덤전용"	""	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"278"	"이치의 율자"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"281"	"옌"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"293"	"쿠로사키 이치고"	"16"	"랜덤전용"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"279"	"네즈코"	"18"	"신비함"	"239,119,155,88,184,280,16"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"목재x7 + 행운의 토큰x1 + 금 10,000x1 + 브룩 음악가x1 + 레베카x1 + 하네카와 츠바사x1 + 루치x1"	"91"	"5"
"282"	"부릉냐"	"18"	"신비함"	"278,113,145,266,184,280,16"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"목재x7 + 행운의 토큰x1 + 베이비5x1 + 써니호x1 + 금 10,000x1 + 이치의 율자x1 + 레이쥬x1"	"110"	"5"
"283"	"미나토"	"18"	"신비함"	"230,254,268,184,280,16"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"캐럿 스론x1 + 행운의 토큰x1 + 시노부x1 + 나루토 선인모드x1 + 금 10,000x1 + 목재x7"	"93"	"6"
"284"	"료우기 시키"	"18"	"신비함"	"243,154,164,130,184,280,16"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x7 + 행운의 토큰x1 + 류마x1 + 금 10,000x1 + 나미x1 + 이사야마 요미x1 + 시류x1"	"117"	"5"
"285"	"쿠죠 죠타로"	"18"	"신비함"	"238,267,110,51,184,280,16"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"루피 기어세컨드x1 + 행운의 토큰x1 + 토키x1 + 금 10,000x1 + 센고쿠x1 + 목재x7 + 카미조 토우마x1"	"91"	"5"
"288"	"히그마"	"18"	"신비함"	"232,287,275,91,184,280,16"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x7 + 랜덤전용유닛 1기x1 + 행운의 토큰x1 + 센토 이스즈x1 + 금 10,000x1 + 샹크스x1 + 네코마무시x1"	"64"	"5"
"289"	"야쿠모 유카리"	"18"	"신비함"	"240,287,141,56,184,280,16"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"목재x7 + 랜덤전용유닛 1기x1 + 행운의 토큰x1 + 금 10,000x1 + 쿠마x1 + 페로나x1 + 야가미 라이토x1"	"82"	"6"
"298"	"뱌쿠야"	"18"	"신비함"	"293,287,367,66,184,280,16"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x7 + 랜덤전용유닛 1기x1 + 행운의 토큰x1 + 에이스x1 + 미호크x1 + 금 10,000x1 + 쿠로사키 이치고x1"	"90"	"6"
"300"	"타츠마키"	"18"	"신비함"	"231,290,128,184,280,16"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"목재x7 + 행운의 토큰x1 + 요츠바x1 + 쿠마 폭군x1 + 금 10,000x1 + 킹x1"	"102"	"5"
"339"	"고죠 사토루"	"18"	"신비함"	"244,287,153,161,87,168,184,280,16"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x7 + 랜덤전용유닛 1기x1 + 행운의 토큰x1 + 금 10,000x1 + 아카이누x1 + 해적선x1 + k'x1 + 슈가x1 + 코알라x1"	"125"	"6"
"340"	"콘파쿠 요우무"	"18"	"신비함"	"281,287,132,173,184,280,16"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x7 + 랜덤전용유닛 1기x1 + 행운의 토큰x1 + 제파x1 + 옌x1 + 금 10,000x1 + 비비x1"	"79"	"5"
"341"	"아냐 포저"	"18"	"신비함"	"242,126,329,184,280,16"	"False"	"True"	"False"	"True"	"True"	"True"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x7 + 행운의 토큰x1 + 금 10,000x1 + 슈가x1 + 스튜시x1 + 엘리자베스x1"	"90"	"5"
"357"	"샌즈"	"18"	"신비함"	"235,148,165,347,184,280,16"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x7 + 아오키지x1 + 행운의 토큰x1 + 베르고x1 + 금 10,000x1 + 카쿠x1 + 메구밍x1"	"112"	"5"
"309"	"항법 : 연합세력"	"19"	"기록지침"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"310"	"항법 : 패왕의 길"	"19"	"기록지침"	""	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"311"	"항법 : 도박광"	"19"	"기록지침"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"312"	"항법 : 최고의 도움"	"19"	"기록지침"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"313"	"항법 : 도움소 잠그기"	"19"	"기록지침"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"337"	"항법 :: 특성공학"	"19"	"기록지침"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"355"	"원피스"	"19"	"기록지침"	""	"True"	"True"	"False"	"True"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	""	"0"	"0"
"314"	"기후 변화"	"20"	"연구소"	""	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"315"	"카리스마"	"20"	"연구소"	""	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"316"	"식량 보급"	"20"	"연구소"	""	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"317"	"해상 디너"	"20"	"연구소"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"318"	"강렬함"	"20"	"연구소"	""	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"319"	"냉철함"	"20"	"연구소"	""	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"320"	"신속함"	"20"	"연구소"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"342"	"표식새김"	"22"	"아이템"	""	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"343"	"둔화의 지팡이"	"22"	"아이템"	""	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"362"	"호크 (미호크)"	"23"	"세라핌"	"156,361"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"True"	"False"	"False"	"그린블러드x1 + 검호 미호크x1"	"36"	"5"
"363"	"베어 (쿠마)"	"23"	"세라핌"	"128,361"	"False"	"False"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"쿠마 폭군x1 + 그린블러드x1"	"47"	"5"
"364"	"샤크 (징베)"	"23"	"세라핌"	"105,361"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"그린블러드x1 + 징베x1"	"47"	"5"
"365"	"스네이크 (핸콕)"	"23"	"세라핌"	"108,361"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"그린블러드x1 + 핸콕x1"	"40"	"5"
